t,dt,state,laser_x,laser_y,target_x,target_y,dx,dy,err_px,servo_x,servo_y,confidence,accuracy,locked,t_lock,lost_counter
129.3053,0.0633,TEST,579,384,576,384,-3.0,0.0,3.0,63.006,94.536,0.0,0.0,0,0.2012,0
129.3748,0.0696,TEST,579,385,576,384,-3.0,-1.0,3.162,63.006,94.536,0.0,0.0,0,0.2645,0
129.4372,0.0687,TEST,579,384,576,384,-3.0,0.0,3.0,63.006,94.536,0.0,0.0,0,0.3341,0
129.5052,0.0606,TEST,579,384,576,384,-3.0,0.0,3.0,63.006,94.536,0.0,0.0,0,0.4028,0
129.5712,0.0695,TEST,579,384,576,384,-3.0,0.0,3.0,63.006,94.536,0.0,0.0,0,0.4634,0
130.1423,0.1,TEST,349,341,576,432,227.0,91.0,244.561,90,90,0.0,0.0,0,0,0
130.1693,0.01,TEST,348,341,576,432,228.0,91.0,245.489,87,93,0.0,0.0,0,0.0,0
130.233,0.0294,TEST,351,341,576,432,225.0,91.0,242.706,84,95.741,0.0,0.0,0,0.0,0
130.301,0.0627,TEST,381,357,576,432,195.0,75.0,208.926,81,98.482,0.0,0.0,0,0.0,0
130.3686,0.0676,TEST,415,395,576,432,161.0,37.0,165.197,78,100.741,0.0,0.0,0,0.0,0
130.4349,0.0692,TEST,443,422,576,432,133.0,10.0,133.375,75,101.856,0.0,0.0,0,0.0,0
130.5043,0.0664,TEST,465,432,576,432,111.0,0.0,111.0,72,102.157,0.0,0.0,0,0.0,0
130.5649,0.0676,TEST,487,434,576,432,89.0,-2.0,89.022,69,102.157,0.0,0.0,0,0.0,0
130.6337,0.0624,TEST,517,437,576,432,59.0,-5.0,59.211,66.319,102.097,0.0,0.0,0,0.0,0
130.7018,0.0674,TEST,547,439,576,432,29.0,-7.0,29.833,64.542,101.946,0.0,0.0,0,0.0,0
130.7656,0.0673,TEST,566,440,576,432,10.0,-8.0,12.806,63.669,101.735,0.0,0.0,0,0.0,0
130.8327,0.0659,TEST,579,441,576,432,-3.0,-9.0,9.487,63.367,101.494,0.0,0.0,0,0.0673,0
130.8983,0.0658,TEST,580,442,576,432,-4.0,-10.0,10.77,63.458,101.223,0.0,0.0,0,0.1332,0
130.9653,0.065,TEST,579,442,576,432,-3.0,-10.0,10.44,63.578,100.922,0.0,0.0,0,0.1991,0
131.029,0.0686,TEST,579,442,576,432,-3.0,-10.0,10.44,63.668,100.621,0.0,0.0,0,0.2641,0
131.0976,0.0627,TEST,580,441,576,432,-4.0,-9.0,9.849,63.759,100.32,0.0,0.0,0,0.3327,0
131.1649,0.0686,TEST,580,442,576,432,-4.0,-10.0,10.77,63.879,100.049,0.0,0.0,0,0.3954,0
131.2286,0.0682,TEST,579,441,576,432,-3.0,-9.0,9.487,64.0,99.747,0.0,0.0,0,0.4641,0
